Data da venda,Nome Produto,Categoria do produto,Valor unitário,Quantidade vendida,Nome do cliente,Faixa etária do cliente,Gênero do cliente,Localização da compra
2024-08-17 15:21:28.135361,Quiche de Alho-poró,Salgados,11.0,1,Jennifer Nichols,26-35,Outro,Brasília
2024-09-26 09:47:54.931428,Cookie,Doces,6.8,3,Richard Gordon,36-45,Masculino,Paraná
2024-05-28 04:45:00.660810,Café Robusta,Cafés Especiais,10.9,4,Jasmine Frye,46-55,Outro,Brasília
2024-08-17 19:50:36.906975,Chá de Camomila,Chás Artesanais,8.9,1,Kenneth Sharp,18-25,Outro,Paraná
2024-07-31 08:51:30.825691,Brownie,Doces,7.5,1,Michael Martin,46-55,Masculino,São Paulo
2024-05-30 05:46:07.155911,Café Robusta,Cafés Especiais,10.9,1,Samuel Ellis,26-35,Masculino,Paraná
2024-09-23 13:17:57.265648,Bolo de Cenoura,Doces,9.9,1,Samantha Howard,46-55,Feminino,São Paulo
2024-04-12 10:25:52.569333,Brownie,Doces,7.5,1,Paul Jones,18-25,Outro,Online
2024-06-29 21:10:43.431244,Empada de Palmito,Salgados,9.8,1,Tina Ballard,26-35,Feminino,Paraná
2024-04-12 22:30:41.685278,Brownie,Doces,7.5,4,Christopher Johnson,26-35,Outro,Online
2024-09-17 15:26:19.489223,Bolo de Cenoura,Doces,9.9,3,Susan Powers,36-45,Masculino,Brasília
2024-02-21 03:31:16.870711,Chá de Camomila,Chás Artesanais,8.9,1,Kyle Chambers,46-55,Outro,Online
2024-11-11 16:31:34.559584,Brownie,Doces,7.5,2,Timothy Monroe,26-35,Masculino,São Paulo
2024-08-05 00:56:40.192191,Chá de Hibisco,Chás Artesanais,9.2,4,Donald Wright,36-45,Feminino,Online
2024-07-21 05:35:27.479585,Brownie,Doces,7.5,4,Lydia Pham,26-35,Feminino,Paraná
2024-11-14 09:18:16.084218,Chá Verde,Chás Artesanais,8.5,1,Laura Bush,56+,Masculino,Brasília
2024-10-28 09:27:19.693293,Empada de Palmito,Salgados,9.8,4,Ellen Morgan,46-55,Masculino,Brasília
2024-12-02 06:52:09.850135,Brownie,Doces,7.5,1,Michele Edwards,26-35,Masculino,Online
2024-07-25 06:51:30.429626,Chá de Hibisco,Chás Artesanais,9.2,3,Amanda Forbes,18-25,Feminino,Paraná
2024-01-25 01:43:33.609375,Bolo de Cenoura,Doces,9.9,3,Janet Kane DVM,26-35,Outro,Brasília
2024-01-09 19:40:51.699228,Coxinha Vegana,Salgados,10.2,4,Evelyn Martinez,18-25,Outro,São Paulo
2024-09-03 01:20:55.518528,Chá de Camomila,Chás Artesanais,8.9,4,Nicholas Rush,18-25,Outro,Brasília
2024-12-20 02:03:58.871124,Chá Verde,Chás Artesanais,8.5,2,Jason Beck,26-35,Outro,Brasília
2024-06-14 01:15:06.831197,Café Orgânico,Cafés Especiais,14.5,4,Jesse Sampson,46-55,Feminino,Paraná
2024-02-18 02:44:00.747276,Bolo de Cenoura,Doces,9.9,2,Mary Nelson,36-45,Feminino,Brasília
2024-05-10 11:03:05.888375,Cookie,Doces,6.8,3,Dale Chan,36-45,Outro,Paraná
2024-03-14 22:06:46.244487,Café Orgânico,Cafés Especiais,14.5,3,Karen Ortiz,26-35,Feminino,Paraná
2024-05-26 07:41:56.383910,Brownie,Doces,7.5,1,Gary Ward,26-35,Outro,Brasília
2024-12-04 00:40:46.764494,Quiche de Alho-poró,Salgados,11.0,3,Maria Henderson,26-35,Masculino,Paraná
2024-03-15 10:32:03.220901,Café Robusta,Cafés Especiais,10.9,2,Megan Oliver,36-45,Outro,Paraná
2024-11-27 16:31:32.651700,Bolo de Cenoura,Doces,9.9,4,Kristen Peters,46-55,Outro,Online
2024-01-29 13:03:55.596905,Chá de Hibisco,Chás Artesanais,9.2,1,Michael Mckinney,26-35,Outro,Paraná
2024-05-18 11:02:38.496107,Empada de Palmito,Salgados,9.8,2,George Harper,26-35,Masculino,Brasília
2024-06-02 07:08:51.637204,Empada de Palmito,Salgados,9.8,4,Lindsey Walker,18-25,Outro,Online
2024-12-23 05:55:28.220100,Café Arábica,Cafés Especiais,12.9,1,Michael Lyons,56+,Outro,Brasília
2024-06-19 03:47:19.364600,Bolo de Cenoura,Doces,9.9,3,Alexander Collins,26-35,Outro,Brasília
2024-12-22 09:38:14.773283,Chá de Camomila,Chás Artesanais,8.9,2,Dawn Wyatt,46-55,Outro,Online
2024-03-10 15:32:37.138948,Café Orgânico,Cafés Especiais,14.5,4,Ellen Thornton,18-25,Masculino,Online
2024-11-21 12:12:54.900231,Café Robusta,Cafés Especiais,10.9,1,Jerry Brown,36-45,Outro,Brasília
2024-04-22 11:57:43.259830,Café Arábica,Cafés Especiais,12.9,1,Sandra Rivera,36-45,Masculino,Online
2024-09-21 17:32:57.067237,Chá de Camomila,Chás Artesanais,8.9,3,Michael Roberson,18-25,Outro,São Paulo
2024-07-30 10:53:53.509724,Chá de Hibisco,Chás Artesanais,9.2,4,Patrick Buckley,36-45,Outro,Online
2024-11-11 02:46:18.071518,Bolo de Cenoura,Doces,9.9,3,Philip Fernandez,26-35,Masculino,São Paulo
2024-01-16 18:24:41.224903,Brownie,Doces,7.5,3,Bonnie Valencia,26-35,Feminino,Online
2024-06-06 07:18:40.049632,Chá Verde,Chás Artesanais,8.5,4,Crystal Mann,26-35,Feminino,Brasília
2024-01-20 09:51:33.130565,Empada de Palmito,Salgados,9.8,4,Steve Paul,36-45,Masculino,São Paulo
2024-09-05 05:00:43.114222,Café Robusta,Cafés Especiais,10.9,4,Zachary Mendoza,26-35,Masculino,Paraná
2024-05-25 08:32:32.073204,Quiche de Alho-poró,Salgados,11.0,2,Robert Chang,18-25,Masculino,Brasília
2024-12-04 10:02:09.241665,Quiche de Alho-poró,Salgados,11.0,4,Jessica Smith,36-45,Outro,São Paulo
2024-09-27 13:41:03.425180,Bolo de Cenoura,Doces,9.9,1,David Jones,26-35,Masculino,Paraná
2024-07-06 19:48:50.281476,Bolo de Cenoura,Doces,9.9,3,Travis Hull,18-25,Masculino,Paraná
2024-01-28 17:10:36.432936,Café Robusta,Cafés Especiais,10.9,2,Anthony French,26-35,Masculino,Brasília
2024-08-21 06:40:31.608053,Chá Verde,Chás Artesanais,8.5,4,Nicole Gutierrez,46-55,Masculino,São Paulo
2024-11-22 14:35:19.741052,Quiche de Alho-poró,Salgados,11.0,2,Casey Wilkins,18-25,Outro,Online
2024-10-28 11:31:31.356784,Café Orgânico,Cafés Especiais,14.5,4,Angela Lopez,36-45,Feminino,Online
2024-03-11 12:14:01.659993,Quiche de Alho-poró,Salgados,11.0,2,Sharon Cochran,46-55,Masculino,São Paulo
2024-12-21 18:53:44.951881,Bolo de Cenoura,Doces,9.9,3,Johnny Khan,26-35,Outro,Paraná
2024-07-18 07:58:54.530457,Cookie,Doces,6.8,3,Annette Lane,26-35,Feminino,Brasília
2024-06-28 08:04:31.244028,Chá de Hibisco,Chás Artesanais,9.2,1,Steve Miller PhD,46-55,Feminino,Brasília
2024-08-09 01:43:27.669174,Café Robusta,Cafés Especiais,10.9,1,Brenda Wright,56+,Outro,Paraná
2024-06-04 20:07:10.409994,Coxinha Vegana,Salgados,10.2,4,Crystal James,26-35,Outro,São Paulo
2024-11-15 20:45:16.070241,Café Robusta,Cafés Especiais,10.9,3,Paul Johnson,56+,Feminino,Online
2024-11-15 15:54:11.258136,Chá de Camomila,Chás Artesanais,8.9,2,Chad Cortez,36-45,Masculino,Online
2024-03-05 07:25:46.605291,Chá Verde,Chás Artesanais,8.5,2,Kathy Reid,26-35,Outro,São Paulo
2024-04-26 11:20:57.266869,Café Arábica,Cafés Especiais,12.9,2,Christine Powers,46-55,Feminino,Paraná
2024-03-24 16:10:32.576193,Bolo de Cenoura,Doces,9.9,1,Andrea Hubbard,56+,Masculino,São Paulo
2024-12-16 13:35:22.771681,Chá de Hibisco,Chás Artesanais,9.2,2,Dr. Hannah Patterson,26-35,Outro,Paraná
2024-10-13 21:48:04.887742,Café Orgânico,Cafés Especiais,14.5,1,Anthony Jones,36-45,Feminino,São Paulo
2024-09-19 04:55:50.372823,Empada de Palmito,Salgados,9.8,1,Eric Carney,56+,Masculino,Paraná
2024-09-05 06:35:51.401063,Cookie,Doces,6.8,4,Richard Munoz,26-35,Feminino,Online
2024-06-14 07:18:29.354630,Chá de Camomila,Chás Artesanais,8.9,2,Isaiah Avila,26-35,Outro,Paraná
2024-05-26 12:20:50.869197,Bolo de Cenoura,Doces,9.9,2,Joel Williams,56+,Feminino,Paraná
2024-03-27 19:07:55.513403,Café Robusta,Cafés Especiais,10.9,3,Elizabeth Kelley,26-35,Feminino,Brasília
2024-10-11 16:35:22.103289,Chá Verde,Chás Artesanais,8.5,4,Jason Stein,26-35,Masculino,Online
2024-10-16 12:18:02.774703,Café Orgânico,Cafés Especiais,14.5,3,Timothy Andrews,56+,Masculino,São Paulo
2024-01-01 07:26:57.455843,Cookie,Doces,6.8,4,Nicolas Salas,26-35,Outro,Brasília
2024-01-31 09:38:12.396362,Bolo de Cenoura,Doces,9.9,2,Gwendolyn Klein,36-45,Feminino,Paraná
2024-03-06 14:17:30.185239,Café Orgânico,Cafés Especiais,14.5,1,Diane Evans,36-45,Outro,São Paulo
2024-04-29 11:15:28.695718,Empada de Palmito,Salgados,9.8,1,Megan Hall MD,36-45,Masculino,São Paulo
2024-12-28 02:35:14.366605,Café Arábica,Cafés Especiais,12.9,1,Jorge Harris,56+,Outro,Paraná
2024-08-28 08:33:07.510879,Café Orgânico,Cafés Especiais,14.5,1,Steve Miller PhD,36-45,Feminino,São Paulo
2024-05-02 08:45:49.085458,Café Orgânico,Cafés Especiais,14.5,1,Michael Anderson,18-25,Feminino,Online
2024-12-08 13:53:21.733003,Coxinha Vegana,Salgados,10.2,3,Jessica Garcia,36-45,Feminino,Online
2024-05-27 07:30:10.026924,Coxinha Vegana,Salgados,10.2,4,Daniel Wagner,18-25,Feminino,Online
2024-01-27 04:16:53.775274,Chá de Hibisco,Chás Artesanais,9.2,2,Jesse Perry,46-55,Masculino,São Paulo
2024-12-08 08:59:24.521464,Chá Verde,Chás Artesanais,8.5,3,Jennifer Vaughn,36-45,Masculino,Paraná
2024-07-27 17:48:14.945661,Café Arábica,Cafés Especiais,12.9,4,Todd Bishop,56+,Outro,Online
2024-05-25 01:33:10.310042,Quiche de Alho-poró,Salgados,11.0,1,Alexander Brown,46-55,Feminino,Paraná
2024-08-04 21:50:47.864601,Café Arábica,Cafés Especiais,12.9,4,Jenna Gamble,46-55,Outro,Brasília
2024-08-03 17:55:07.480590,Brownie,Doces,7.5,4,Mary Campbell,26-35,Feminino,Brasília
2024-04-08 21:00:53.514415,Cookie,Doces,6.8,1,Michael Lewis,36-45,Masculino,São Paulo
2024-08-10 21:55:37.572819,Brownie,Doces,7.5,1,Edward Jenkins,26-35,Feminino,Paraná
2024-07-18 06:47:34.253540,Empada de Palmito,Salgados,9.8,1,Joseph Knight,46-55,Feminino,Brasília
2024-02-27 17:45:22.603564,Café Orgânico,Cafés Especiais,14.5,2,Laurie Bailey,18-25,Masculino,Online
2024-01-14 03:53:15.471313,Chá Verde,Chás Artesanais,8.5,1,Dorothy Boyd,36-45,Feminino,Online
2024-01-13 00:51:15.278104,Cookie,Doces,6.8,2,Ashley Parrish,46-55,Outro,São Paulo
2024-09-23 10:20:10.044629,Quiche de Alho-poró,Salgados,11.0,1,Kevin Snyder,26-35,Feminino,Brasília
2024-07-16 13:09:23.855705,Bolo de Cenoura,Doces,9.9,2,Denise Jacobs,18-25,Outro,Paraná
2024-08-06 14:38:01.938101,Café Arábica,Cafés Especiais,12.9,4,Richard Reyes,46-55,Feminino,Brasília
2024-07-04 17:52:02.577059,Chá de Hibisco,Chás Artesanais,9.2,3,Jennifer Moss,26-35,Outro,Paraná
2024-02-17 06:14:43.478017,Empada de Palmito,Salgados,9.8,4,Lisa Allen,18-25,Outro,São Paulo
2024-05-03 00:39:54.976099,Café Robusta,Cafés Especiais,10.9,4,Erica Johnson,46-55,Masculino,Brasília
2024-07-05 11:31:02.859967,Cookie,Doces,6.8,1,John Coffey,26-35,Outro,Brasília
2024-08-24 04:36:52.232851,Bolo de Cenoura,Doces,9.9,2,Nicholas Payne,26-35,Masculino,São Paulo
2024-06-13 16:09:04.435456,Brownie,Doces,7.5,3,Michael Lyons,26-35,Outro,Online
2024-06-16 09:52:01.046807,Quiche de Alho-poró,Salgados,11.0,1,Kyle Watkins,26-35,Masculino,São Paulo
2024-11-29 19:07:46.243621,Café Robusta,Cafés Especiais,10.9,1,Zachary Hicks,36-45,Feminino,São Paulo
2024-06-10 01:16:32.342553,Empada de Palmito,Salgados,9.8,1,Michael Martin,26-35,Masculino,São Paulo
2024-03-06 16:22:12.622345,Café Orgânico,Cafés Especiais,14.5,4,Brenda Gonzalez,46-55,Outro,Brasília
2024-05-26 08:36:00.829887,Café Arábica,Cafés Especiais,12.9,2,Russell Anderson,36-45,Feminino,São Paulo
2024-03-12 20:11:26.578897,Café Robusta,Cafés Especiais,10.9,2,Michael Mitchell,36-45,Feminino,Brasília
2024-08-27 03:41:42.673807,Café Robusta,Cafés Especiais,10.9,3,Katie Mcneil,26-35,Outro,Online
2024-08-12 06:56:27.579662,Chá de Camomila,Chás Artesanais,8.9,2,Melissa Martinez,56+,Masculino,Online
2024-10-11 17:35:43.821486,Café Orgânico,Cafés Especiais,14.5,2,Michael Thompson,18-25,Outro,Online
2024-01-24 05:29:08.172908,Cookie,Doces,6.8,1,Bryan Parker,18-25,Feminino,Brasília
2024-12-21 11:57:42.941834,Quiche de Alho-poró,Salgados,11.0,1,John Garcia,36-45,Masculino,São Paulo
2024-07-13 19:42:24.252537,Quiche de Alho-poró,Salgados,11.0,4,Christopher Johnson,18-25,Outro,Brasília
2024-02-24 21:49:51.372551,Cookie,Doces,6.8,1,Holly Farmer,36-45,Masculino,Brasília
2024-11-30 15:19:26.080794,Coxinha Vegana,Salgados,10.2,1,Evelyn Galvan,18-25,Masculino,São Paulo
2024-09-19 11:06:13.058071,Empada de Palmito,Salgados,9.8,1,Dawn Wyatt,36-45,Feminino,Brasília
2024-10-31 21:15:00.759667,Brownie,Doces,7.5,1,Kayla Rodriguez,26-35,Masculino,Brasília
2024-07-29 11:53:04.846448,Brownie,Doces,7.5,4,Michael Lewis,26-35,Feminino,Brasília
2024-09-30 04:10:32.158333,Café Robusta,Cafés Especiais,10.9,1,Brenda Hall,26-35,Outro,São Paulo
2024-07-13 22:26:28.708416,Café Arábica,Cafés Especiais,12.9,3,Timothy Moore,26-35,Masculino,São Paulo
2024-01-01 17:10:34.553412,Chá Verde,Chás Artesanais,8.5,3,Marie Christian,46-55,Feminino,Brasília
2024-09-06 01:29:03.648416,Café Robusta,Cafés Especiais,10.9,3,Julie Dominguez,46-55,Outro,São Paulo
2024-05-14 06:18:28.426450,Chá de Camomila,Chás Artesanais,8.9,3,Parker Cain,18-25,Feminino,São Paulo
2024-11-18 18:59:19.732290,Café Arábica,Cafés Especiais,12.9,1,Francisco Johns,36-45,Outro,Brasília
2024-11-12 13:28:09.111768,Café Arábica,Cafés Especiais,12.9,3,Alicia Dillon,18-25,Outro,Paraná
2024-05-22 21:22:05.948124,Chá Verde,Chás Artesanais,8.5,1,Elizabeth Miles,18-25,Masculino,São Paulo
2024-05-01 05:49:32.428354,Brownie,Doces,7.5,4,Sarah Brooks,26-35,Masculino,São Paulo
2024-01-14 08:10:56.157867,Chá Verde,Chás Artesanais,8.5,3,Nicholas Franklin,36-45,Feminino,Online
2024-03-02 22:22:24.429504,Cookie,Doces,6.8,2,Denise Davenport,18-25,Masculino,Online
2024-03-05 00:15:03.742654,Cookie,Doces,6.8,3,Theresa Torres,26-35,Masculino,São Paulo
2024-11-07 12:48:45.226939,Bolo de Cenoura,Doces,9.9,3,Traci Vincent,26-35,Masculino,Paraná
2024-03-07 11:29:04.099805,Chá de Camomila,Chás Artesanais,8.9,1,Shannon Walker,36-45,Outro,Paraná
2024-06-17 10:16:20.923584,Chá de Hibisco,Chás Artesanais,9.2,3,Eric Huerta,26-35,Outro,Online
2024-02-21 13:21:53.927630,Chá de Hibisco,Chás Artesanais,9.2,2,Laura Benson,36-45,Outro,Paraná
2024-08-11 17:54:49.203276,Chá de Camomila,Chás Artesanais,8.9,1,Marie Thompson,46-55,Feminino,Online
2024-03-31 21:12:16.958989,Café Robusta,Cafés Especiais,10.9,1,Nicholas Stanley,18-25,Feminino,Online
2024-09-06 11:08:08.160067,Cookie,Doces,6.8,4,Jillian Wilson,46-55,Feminino,Online
2024-11-05 03:12:55.667426,Coxinha Vegana,Salgados,10.2,4,Melissa Stephens,46-55,Outro,Brasília
2024-10-30 14:09:57.626850,Empada de Palmito,Salgados,9.8,3,Elizabeth Sharp,18-25,Feminino,Paraná
2024-12-09 13:21:26.359875,Chá Verde,Chás Artesanais,8.5,4,Derrick Clayton,46-55,Outro,Paraná
2024-11-25 15:15:42.194852,Chá de Hibisco,Chás Artesanais,9.2,4,Jeremy Mosley,26-35,Feminino,Online
2024-02-07 02:11:01.141560,Quiche de Alho-poró,Salgados,11.0,4,Andrew Harper,36-45,Feminino,São Paulo
2024-04-05 14:20:02.425363,Coxinha Vegana,Salgados,10.2,1,William Mason,36-45,Outro,Paraná
2024-11-30 04:06:56.069075,Chá Verde,Chás Artesanais,8.5,1,Randy Smith,18-25,Outro,Online
2024-10-04 13:42:59.435448,Quiche de Alho-poró,Salgados,11.0,1,Kiara Mcintyre,26-35,Feminino,Online
2024-12-06 12:21:44.189614,Café Arábica,Cafés Especiais,12.9,4,John Anderson,26-35,Outro,Online
2024-12-10 16:56:06.004053,Chá de Camomila,Chás Artesanais,8.9,1,Daniel Freeman,26-35,Masculino,Paraná
2024-12-19 13:58:17.239223,Brownie,Doces,7.5,4,Evan Cooper,36-45,Feminino,Paraná
2024-12-11 14:09:40.327312,Coxinha Vegana,Salgados,10.2,1,Brittney Rodriguez,36-45,Feminino,Brasília
2024-09-10 07:21:14.952344,Quiche de Alho-poró,Salgados,11.0,1,Nicholas Lawrence,18-25,Outro,Online
2024-08-09 07:43:10.881518,Chá de Camomila,Chás Artesanais,8.9,2,Kristen Peters,46-55,Outro,Brasília
2024-02-07 09:48:44.433532,Coxinha Vegana,Salgados,10.2,3,Rebecca Marquez,46-55,Outro,Brasília
2024-12-08 15:24:20.823111,Café Robusta,Cafés Especiais,10.9,4,Ryan Salazar,46-55,Outro,São Paulo
2024-09-16 04:09:25.664853,Coxinha Vegana,Salgados,10.2,2,John Daniel,18-25,Feminino,São Paulo
2024-01-10 13:24:24.244233,Coxinha Vegana,Salgados,10.2,1,Cody Davidson,18-25,Outro,São Paulo
2024-07-08 02:39:49.450198,Café Arábica,Cafés Especiais,12.9,4,Nancy Evans MD,26-35,Feminino,Online
2024-12-12 21:36:02.168051,Café Orgânico,Cafés Especiais,14.5,1,Timothy Williams,18-25,Outro,Paraná
2024-01-06 10:44:37.597894,Chá Verde,Chás Artesanais,8.5,3,Patrick Thornton,56+,Feminino,Online
2024-06-27 11:23:32.848163,Chá de Camomila,Chás Artesanais,8.9,2,Emily Grant,26-35,Feminino,Online
2024-10-28 03:34:33.581803,Chá de Hibisco,Chás Artesanais,9.2,3,Andrew Moreno,26-35,Masculino,São Paulo
2024-03-11 11:02:57.147150,Quiche de Alho-poró,Salgados,11.0,2,David Lopez,26-35,Feminino,São Paulo
2024-02-13 02:12:44.195759,Chá de Camomila,Chás Artesanais,8.9,1,Elizabeth Oliver DDS,26-35,Outro,Paraná
2024-07-05 20:06:02.464569,Café Arábica,Cafés Especiais,12.9,3,Heather Page,46-55,Feminino,Brasília
2024-12-04 15:29:17.196747,Café Arábica,Cafés Especiais,12.9,3,Marie Boyd,26-35,Feminino,Paraná
2024-06-24 13:36:22.006307,Coxinha Vegana,Salgados,10.2,1,Kevin Escobar,26-35,Outro,Brasília
2024-01-18 06:13:20.245580,Quiche de Alho-poró,Salgados,11.0,3,Judy Gregory,36-45,Masculino,Paraná
2024-09-14 00:02:56.659863,Chá de Camomila,Chás Artesanais,8.9,4,Michael Warner,18-25,Feminino,Brasília
2024-04-08 16:56:13.690578,Chá de Hibisco,Chás Artesanais,9.2,2,Becky Wilson,46-55,Masculino,Brasília
2024-11-02 04:00:52.578240,Quiche de Alho-poró,Salgados,11.0,2,Jodi Roach,36-45,Feminino,Brasília
2024-04-22 10:01:53.696134,Café Arábica,Cafés Especiais,12.9,2,Taylor Carlson,18-25,Feminino,São Paulo
2024-06-14 03:11:54.681249,Quiche de Alho-poró,Salgados,11.0,4,Steven Blevins,46-55,Outro,São Paulo
2024-04-29 01:24:54.426200,Bolo de Cenoura,Doces,9.9,2,Michael Carr,18-25,Masculino,Paraná
2024-09-23 04:13:33.435319,Café Orgânico,Cafés Especiais,14.5,1,Jason Powell,56+,Feminino,Online
2024-11-19 07:56:59.012840,Chá Verde,Chás Artesanais,8.5,3,Pamela Boyd,56+,Outro,Brasília
2024-06-22 05:55:28.688298,Café Robusta,Cafés Especiais,10.9,4,Patty Perez,56+,Outro,Brasília
2024-07-10 13:00:32.586346,Café Arábica,Cafés Especiais,12.9,2,Cynthia Shaw,26-35,Masculino,Brasília
2024-06-04 23:09:33.196485,Chá de Camomila,Chás Artesanais,8.9,1,Jennifer Young,46-55,Feminino,Online
2024-01-17 14:00:10.582593,Café Robusta,Cafés Especiais,10.9,3,Abigail Baird,26-35,Masculino,Brasília
2024-04-07 23:22:05.336442,Café Arábica,Cafés Especiais,12.9,3,Susan Davis,18-25,Masculino,Paraná
2024-09-11 22:10:27.924511,Cookie,Doces,6.8,4,Caitlin Perry,26-35,Masculino,Brasília
2024-02-09 14:13:57.679766,Chá de Hibisco,Chás Artesanais,9.2,4,Joann Glass,18-25,Masculino,Online
2024-10-16 06:45:31.584391,Café Robusta,Cafés Especiais,10.9,4,Stephanie Fields,56+,Outro,Brasília
2024-05-09 04:37:36.543921,Chá de Camomila,Chás Artesanais,8.9,1,Chelsea Nguyen,18-25,Feminino,Online
2024-08-12 22:03:27.675781,Café Orgânico,Cafés Especiais,14.5,1,Joe Miranda,18-25,Feminino,Brasília
2024-02-14 22:39:13.193095,Chá Verde,Chás Artesanais,8.5,4,Nathan Wilson,36-45,Outro,Paraná
2024-06-21 20:21:57.393733,Café Arábica,Cafés Especiais,12.9,2,Lisa Perry,56+,Outro,Brasília
2024-09-24 18:26:15.933236,Chá de Camomila,Chás Artesanais,8.9,3,Bianca Knapp,46-55,Masculino,Paraná
2024-06-23 08:09:50.933140,Café Arábica,Cafés Especiais,12.9,3,Veronica Simpson,46-55,Feminino,Paraná
2024-02-17 13:37:34.620398,Brownie,Doces,7.5,1,Jaime Walker,26-35,Outro,Brasília
2024-07-11 17:47:52.413811,Chá de Hibisco,Chás Artesanais,9.2,3,Cynthia Haas,46-55,Feminino,Online
2024-05-07 13:40:52.311606,Empada de Palmito,Salgados,9.8,2,Timothy Moore,26-35,Outro,Brasília
2024-02-19 09:29:55.464640,Chá de Camomila,Chás Artesanais,8.9,3,Randy Griffin,56+,Masculino,Online
2024-10-22 21:35:08.745990,Bolo de Cenoura,Doces,9.9,1,Brenda Perez,18-25,Feminino,Brasília
2024-06-05 01:27:36.523873,Brownie,Doces,7.5,1,Rebecca Hicks,36-45,Masculino,Paraná
2024-04-28 21:42:48.659155,Brownie,Doces,7.5,2,Michelle Brown,36-45,Masculino,Paraná
2024-07-03 20:22:34.751505,Chá de Hibisco,Chás Artesanais,9.2,2,Marc Moore,26-35,Outro,Online
2024-06-13 22:09:15.092283,Chá de Hibisco,Chás Artesanais,9.2,3,Robert Potter,26-35,Feminino,Paraná
2024-04-19 10:55:04.984800,Brownie,Doces,7.5,3,Emma Butler,18-25,Outro,Online
2024-06-28 14:55:28.315810,Brownie,Doces,7.5,1,Cristian Santos,18-25,Feminino,Paraná
2024-05-03 13:18:49.832327,Quiche de Alho-poró,Salgados,11.0,2,Emily Herrera,18-25,Outro,Online
2024-09-01 00:28:43.743279,Bolo de Cenoura,Doces,9.9,2,Elizabeth French,56+,Feminino,Online
2024-05-03 01:08:51.937690,Quiche de Alho-poró,Salgados,11.0,2,Melissa Bishop,26-35,Outro,São Paulo
2024-12-18 18:34:29.503861,Café Arábica,Cafés Especiais,12.9,3,Karen Morales DDS,18-25,Outro,Paraná
2024-04-25 21:28:56.240226,Empada de Palmito,Salgados,9.8,2,Timothy Edwards,56+,Feminino,São Paulo
2024-08-11 00:33:22.393234,Cookie,Doces,6.8,1,Kelly Liu,26-35,Masculino,São Paulo
2024-02-17 08:28:41.544786,Quiche de Alho-poró,Salgados,11.0,1,Kelly Miles,18-25,Masculino,Online
2024-11-28 16:48:24.215165,Coxinha Vegana,Salgados,10.2,3,David Moreno,36-45,Feminino,Paraná
2024-10-23 11:03:09.443045,Café Robusta,Cafés Especiais,10.9,4,Dennis Huffman,46-55,Feminino,Brasília
2024-05-01 09:46:29.864744,Café Arábica,Cafés Especiais,12.9,3,Tammy Mcdowell,46-55,Outro,Paraná
2024-11-06 05:40:36.320835,Café Arábica,Cafés Especiais,12.9,4,Monica Herrera,56+,Feminino,Online
2024-01-16 01:45:02.490412,Chá de Hibisco,Chás Artesanais,9.2,2,Michael Evans,46-55,Outro,Online
2024-05-15 11:08:39.027648,Café Arábica,Cafés Especiais,12.9,3,Gina Moore,56+,Feminino,Online
2024-08-24 05:57:21.162010,Café Orgânico,Cafés Especiais,14.5,1,Kathryn Williams,56+,Masculino,Online
2024-12-15 13:05:40.619776,Chá de Camomila,Chás Artesanais,8.9,2,Lisa Allen,18-25,Feminino,São Paulo
2024-11-16 05:26:21.745186,Chá de Camomila,Chás Artesanais,8.9,1,Cody Smith,18-25,Feminino,São Paulo
2024-10-28 11:06:16.962503,Chá Verde,Chás Artesanais,8.5,2,Jeremy Reed,36-45,Masculino,São Paulo
2024-11-12 12:26:19.090818,Chá de Hibisco,Chás Artesanais,9.2,3,Justin Baker,26-35,Feminino,Paraná
2024-01-03 18:42:56.615103,Chá de Camomila,Chás Artesanais,8.9,4,Tamara Davis,26-35,Outro,Paraná
2024-01-13 03:51:03.906227,Café Arábica,Cafés Especiais,12.9,2,Larry Robertson,18-25,Outro,Paraná
